id,aid,tid,pid,label,geom
1097,0,34,59,0,POINT(109.5 38.1)
1098,0,34,60,0,POINT(109.5 38.9)
1099,0,34,61,0,POINT(109.7 40)
1100,0,34,62,0,POINT(109.9 42.2)
1101,0,34,63,0,POINT(110.2 44.7)
1102,0,34,64,0,POINT(110.8 46.6)
1103,0,34,65,0,POINT(111.7 48.2)
1104,0,34,66,0,POINT(113 50)
1105,0,35,0,1,POINT(118 17)
1106,0,35,1,1,POINT(119 19.3)
1107,0,35,2,1,POINT(120 21)
1108,0,35,3,1,POINT(121 22.3)
1109,0,35,4,1,POINT(122 23.8)
1110,0,35,5,1,POINT(122.8 24.8)
1111,0,35,6,1,POINT(123.2 26)
1112,0,35,7,1,POINT(124.4 26.7)
1113,0,35,8,1,POINT(125.5 26.9)
1114,0,35,9,1,POINT(127.1 27)
1115,0,35,10,1,POINT(128.7 27)
1116,0,35,11,1,POINT(131.1 27)
1117,0,35,12,1,POINT(133 27)
1118,0,35,13,1,POINT(134 26)
1119,0,35,14,1,POINT(135 25.7)
1120,0,35,15,1,POINT(136.2 25.9)
1121,0,35,16,1,POINT(136.8 26.5)
1122,0,35,17,1,POINT(136.5 27.6)
1123,0,35,18,1,POINT(133 28.8)
1124,0,35,19,1,POINT(130.9 28.4)
1125,0,35,20,1,POINT(129 28)
1126,0,35,21,1,POINT(127.7 28.3)
1127,0,35,22,1,POINT(127.6 28.5)
1128,0,35,23,1,POINT(127.5 28.7)
1129,0,35,24,1,POINT(127.2 28.8)
1130,0,35,25,1,POINT(128.1 29.7)
1131,0,35,26,1,POINT(128.3 30.4)
1132,0,35,27,1,POINT(129.1 31.1)
1133,0,35,28,1,POINT(129.6 31.8)
1134,0,35,29,1,POINT(130.7 32.4)
1135,0,35,30,1,POINT(131.4 32.7)
1136,0,35,31,1,POINT(132.5 33.2)
1137,0,35,32,1,POINT(133.5 33.8)
1138,0,35,33,1,POINT(134.2 34.5)
1139,0,36,0,1,POINT(86.3 26.7)
1140,0,36,1,1,POINT(86.1 27.3)
1141,0,36,2,1,POINT(86.1 28)
1142,0,36,3,1,POINT(85.9 28.7)
1143,0,36,4,1,POINT(85.6 29.4)
1144,0,36,5,1,POINT(85.6 29.8)
1145,0,36,6,1,POINT(85.4 30)
1146,0,36,7,1,POINT(85.1 30.1)
1147,0,36,8,1,POINT(84.8 30.1)
1148,0,36,9,1,POINT(84.4 29.9)
1149,0,36,10,1,POINT(84 29.5)
1150,0,36,11,1,POINT(83.6 29.2)
1151,0,36,12,1,POINT(83 28.7)
1152,0,36,13,1,POINT(82.6 28.4)
1153,0,36,14,1,POINT(81.9 27.8)
1154,0,37,0,1,POINT(141.7 14.4)
1155,0,37,1,1,POINT(140.2 15)
1156,0,37,2,1,POINT(138.8 15.7)
1157,0,37,3,1,POINT(137.4 16.4)
1158,0,37,4,1,POINT(136 17.2)
1159,0,37,5,1,POINT(134.7 17.9)
1160,0,37,6,1,POINT(133.3 18.8)
1161,0,37,7,1,POINT(132.1 19.9)
1162,0,37,8,1,POINT(131.5 20.9)
1163,0,37,9,1,POINT(131.2 21.9)
1164,0,37,10,1,POINT(131.1 23)
1165,0,37,11,1,POINT(131.1 23.8)
1166,0,37,12,1,POINT(131.2 24.6)
1167,0,37,13,1,POINT(131.3 25.3)
1168,0,37,14,1,POINT(131.5 26)
1169,0,37,15,1,POINT(131.8 26.6)
1170,0,37,16,1,POINT(132.1 27.3)
1171,0,37,17,1,POINT(132.3 28)
1172,0,37,18,1,POINT(132.5 28.8)
1173,0,37,19,1,POINT(132.5 30.2)
1174,0,37,20,1,POINT(132.1 31.7)
1175,0,37,21,1,POINT(131.6 33.4)
1176,0,37,22,1,POINT(132 35.4)
1177,0,38,0,0,POINT(147 8)
1178,0,38,1,0,POINT(145.2 8.1)
1179,0,38,2,0,POINT(143.5 8.2)
1180,0,38,3,0,POINT(141.7 8.3)
1181,0,38,4,0,POINT(140 8.5)
1182,0,38,5,0,POINT(138.4 8.7)
1183,0,38,6,0,POINT(136.8 8.8)
1184,0,38,7,0,POINT(135.3 9)
1185,0,38,8,0,POINT(133.7 9.2)
1186,0,38,9,0,POINT(132.1 9.5)
1187,0,38,10,0,POINT(130.5 9.8)
1188,0,38,11,0,POINT(128.9 9.9)
1189,0,38,12,0,POINT(127.2 10)
1190,0,38,13,0,POINT(125.6 10.1)
1191,0,38,14,0,POINT(124 10.3)
1192,0,38,15,0,POINT(122.4 10.4)
1193,0,38,16,0,POINT(120.9 10.7)
1194,0,38,17,0,POINT(119.3 11.2)
1195,0,38,18,0,POINT(118 11.6)
1196,0,38,19,0,POINT(116.7 12)
1197,0,38,20,0,POINT(115.2 12.5)
1198,0,38,21,0,POINT(114 13)
1199,0,38,22,0,POINT(112.7 13.6)
1200,0,38,23,0,POINT(111.7 14.1)
1201,0,38,24,0,POINT(110.8 14.6)
1202,0,38,25,0,POINT(110 15.1)
1203,0,38,26,0,POINT(109.4 15.5)
1204,0,38,27,0,POINT(108.6 15.9)
1205,0,38,28,0,POINT(108 16.5)
1206,0,38,29,0,POINT(107.5 17.1)
1207,0,38,30,0,POINT(106.9 18)
1208,0,38,31,0,POINT(105.8 19.1)
1209,0,38,32,0,POINT(105.5 19.3)
1210,0,38,33,0,POINT(105.1 20.3)
1211,0,38,34,0,POINT(104.1 20.8)
1212,0,38,35,0,POINT(103.5 20.8)
1213,0,38,36,0,POINT(103.2 20.8)
1214,0,38,37,0,POINT(103 20.5)
1215,0,38,38,0,POINT(102.6 20.4)
1216,0,38,39,0,POINT(102.4 20.3)
1217,0,38,40,0,POINT(102.1 20.2)
1218,0,38,41,0,POINT(101.9 20.5)
1219,0,38,42,0,POINT(101.7 20.6)
1220,0,38,43,0,POINT(101.8 20.7)
1221,0,38,44,0,POINT(101.9 20.8)
1222,0,38,45,0,POINT(102 21)
1223,0,38,46,0,POINT(102.3 21.3)
1224,0,38,47,0,POINT(103 21.2)
1225,0,38,48,0,POINT(103.8 21.1)
1226,0,38,49,0,POINT(104.6 21.5)
1227,0,38,50,0,POINT(105.6 21.7)
1228,0,38,51,0,POINT(107.2 22.3)
1229,0,38,52,0,POINT(108.4 23.5)
1230,0,38,53,0,POINT(110 25)
1231,0,38,54,0,POINT(111.7 26)
1232,0,38,55,0,POINT(113.5 27.1)
1233,0,38,56,0,POINT(115.1 28.1)
1234,0,38,57,0,POINT(117.8 29.9)
1235,0,38,58,0,POINT(120.2 32.2)
1236,0,38,59,0,POINT(121.7 34.3)
1237,0,38,60,0,POINT(123 36.2)
1238,0,38,61,0,POINT(124 38.3)
1239,0,38,62,0,POINT(126 40.1)
1240,0,38,63,0,POINT(128 42)
1241,0,38,64,0,POINT(130.2 43.5)
1242,0,38,65,0,POINT(132.5 45.2)
1243,0,38,66,0,POINT(135 47)
1244,0,38,67,0,POINT(137.2 49.2)
1245,0,38,68,0,POINT(139 51.5)
1246,0,39,0,0,POINT(135.7 13.1)
1247,0,39,1,0,POINT(133.2 13.4)
1248,0,39,2,0,POINT(130.9 13.7)
1249,0,39,3,0,POINT(128.7 14.1)
1250,0,39,4,0,POINT(126.5 14.4)
1251,0,39,5,0,POINT(124.3 14.9)
1252,0,39,6,0,POINT(122.2 15.3)
1253,0,39,7,0,POINT(120.3 15.7)
1254,0,39,8,0,POINT(118.1 16)
1255,0,39,9,0,POINT(116.6 16.2)
1256,0,39,10,0,POINT(115 16.3)
1257,0,39,11,0,POINT(113.4 16.5)
1258,0,39,12,0,POINT(112 16.7)
1259,0,39,13,0,POINT(110.5 16.7)
1260,0,39,14,0,POINT(109.4 16.9)
1261,0,39,15,0,POINT(108.2 17.1)
1262,0,39,16,0,POINT(106.9 17.8)
1263,0,39,17,0,POINT(105.4 18.4)
1264,0,39,18,0,POINT(104.4 18.9)
1265,0,39,19,0,POINT(103.4 19.4)
1266,0,39,20,0,POINT(102.4 20)
1267,0,39,21,0,POINT(101.6 20.8)
1268,0,39,22,0,POINT(101.1 21.5)
1269,0,39,23,0,POINT(100.8 22.4)
1270,0,39,24,0,POINT(100.4 23.7)
1271,0,39,25,0,POINT(100.4 24.6)
1272,0,39,26,0,POINT(100.1 25.5)
1273,0,39,27,0,POINT(99.8 26.3)
1274,0,39,28,0,POINT(99.4 27.2)
1275,0,39,29,0,POINT(99.3 27.8)
1276,0,39,30,0,POINT(99.1 28.4)
1277,0,39,31,0,POINT(98.8 29.5)
1278,0,39,32,0,POINT(98.7 30.2)
1279,0,39,33,0,POINT(98.7 30.8)
1280,0,39,34,0,POINT(98.7 31.4)
1281,0,39,35,0,POINT(98.6 32)
1282,0,39,36,0,POINT(98.4 32.4)
1283,0,39,37,0,POINT(98.1 32.9)
1284,0,39,38,0,POINT(97.9 33.3)
1285,0,39,39,0,POINT(98 34)
1286,0,39,40,0,POINT(98.5 34.6)
1287,0,39,41,0,POINT(98.9 35.1)
1288,0,39,42,0,POINT(99.7 35.6)
1289,0,39,43,0,POINT(100.5 36)
1290,0,39,44,0,POINT(101.7 36.3)
1291,0,39,45,0,POINT(103 36.5)
1292,0,39,46,0,POINT(104 36.3)
1293,0,39,47,0,POINT(104.8 35.8)
1294,0,39,48,0,POINT(105.8 35.3)
1295,0,39,49,0,POINT(106.8 35)
1296,0,39,50,0,POINT(107.9 35.2)
1297,0,39,51,0,POINT(108.9 35.4)
1298,0,39,52,0,POINT(110.9 35.8)
1299,0,39,53,0,POINT(112.5 35.9)
1300,0,39,54,0,POINT(114.6 36.5)
1301,0,39,55,0,POINT(116.5 37.1)
1302,0,39,56,0,POINT(119 37.8)
1303,0,39,57,0,POINT(123.1 38.7)
1304,0,39,58,0,POINT(127 41)
1305,0,39,59,0,POINT(129.5 44.7)
1306,0,39,60,0,POINT(130.2 46.9)
1307,0,39,61,0,POINT(130.5 48.8)
1308,0,39,62,0,POINT(131.2 51.3)
1309,0,39,63,0,POINT(132 53.5)
1310,0,40,0,0,POINT(162 14)
1311,0,40,1,0,POINT(160 13.6)
1312,0,40,2,0,POINT(158 13.1)
1313,0,40,3,0,POINT(156 12.8)
1314,0,40,4,0,POINT(154 12.4)
1315,0,40,5,0,POINT(152.5 12.1)
1316,0,40,6,0,POINT(150.4 11.8)
1317,0,40,7,0,POINT(148.3 11.7)
1318,0,40,8,0,POINT(146.7 11.5)
1319,0,40,9,0,POINT(145 11.4)
1320,0,40,10,0,POINT(143 11.2)
1321,0,40,11,0,POINT(141 11.1)
1322,0,40,12,0,POINT(139 11)
1323,0,40,13,0,POINT(137.5 11.1)
1324,0,40,14,0,POINT(136 11.3)
1325,0,40,15,0,POINT(134.5 11.5)
1326,0,40,16,0,POINT(133 11.7)
1327,0,40,17,0,POINT(131.3 12.7)
1328,0,40,18,0,POINT(130.4 13.3)
1329,0,40,19,0,POINT(128.8 14.2)
1330,0,40,20,0,POINT(127 15.3)
1331,0,40,21,0,POINT(125.1 16.5)
1332,0,40,22,0,POINT(123.5 17.8)
1333,0,40,23,0,POINT(122.7 18.2)
1334,0,40,24,0,POINT(122 18.7)
1335,0,40,25,0,POINT(121.1 19.6)
1336,0,40,26,0,POINT(120.5 20.5)
1337,0,40,27,0,POINT(120.1 21.1)
1338,0,40,28,0,POINT(119.7 21.6)
1339,0,40,29,0,POINT(119.2 22.2)
1340,0,40,30,0,POINT(118.8 22.8)
1341,0,40,31,0,POINT(118.4 23.4)
1342,0,40,32,0,POINT(117.9 24)
1343,0,40,33,0,POINT(117.1 24.8)
1344,0,40,34,0,POINT(116.4 25.5)
1345,0,40,35,0,POINT(115.6 26.1)
1346,0,40,36,0,POINT(114.8 26.7)
1347,0,40,37,0,POINT(113.9 27.1)
1348,0,40,38,0,POINT(113 27.4)
1349,0,40,39,0,POINT(112.1 27.8)
1350,0,40,40,0,POINT(111 28)
1351,0,40,41,0,POINT(109.8 28.1)
1352,0,40,42,0,POINT(108.2 28.2)
1353,0,40,43,0,POINT(107 28.5)
1354,0,40,44,0,POINT(105.6 28.6)
1355,0,40,45,0,POINT(104.1 28.6)
1356,0,40,46,0,POINT(102.6 28.8)
1357,0,40,47,0,POINT(101.7 29)
1358,0,40,48,0,POINT(100.6 29.4)
1359,0,40,49,0,POINT(100 29.7)
1360,0,40,50,0,POINT(99.3 29.8)
1361,0,40,51,0,POINT(98.6 29.9)
1362,0,40,52,0,POINT(97.6 30)
1363,0,40,53,0,POINT(96.9 30.1)
1364,0,40,54,0,POINT(96.5 30.1)
1365,0,40,55,0,POINT(96 30.2)
1366,0,40,56,0,POINT(95.5 30.5)
1367,0,40,57,0,POINT(95.1 31.1)
1368,0,40,58,0,POINT(95 31.5)
1369,0,40,59,0,POINT(95.2 31.6)
1370,0,40,60,0,POINT(95.4 31.5)
1371,0,40,61,0,POINT(96.7 31.9)
1372,0,40,62,0,POINT(97.8 32.2)
1373,0,40,63,0,POINT(99 32.9)
1374,0,40,64,0,POINT(100.2 33.7)
1375,0,40,65,0,POINT(102.1 34.4)
1376,0,40,66,0,POINT(104.7 35.6)
1377,0,40,67,0,POINT(106.7 36.9)
1378,0,40,68,0,POINT(108.5 38)
1379,0,40,69,0,POINT(111.9 40.6)
1380,0,40,70,0,POINT(115.4 43)
1381,0,40,71,0,POINT(118.3 44.6)
1382,0,40,72,0,POINT(121 46)
1383,0,40,73,0,POINT(124.4 47.6)
1384,0,40,74,0,POINT(128 49)
1385,0,41,0,0,POINT(135.7 14.7)
1386,0,41,1,0,POINT(134 15.4)
1387,0,41,2,0,POINT(132.6 16.1)
1388,0,41,3,0,POINT(131 17)
1389,0,41,4,0,POINT(129.4 17.9)
1390,0,41,5,0,POINT(127.9 18.8)
1391,0,41,6,0,POINT(126.5 19.6)
1392,0,41,7,0,POINT(125.4 20.2)
1393,0,41,8,0,POINT(124.6 20.8)
1394,0,41,9,0,POINT(123.9 21.3)
1395,0,41,10,0,POINT(122.8 21.8)
1396,0,41,11,0,POINT(121.8 22.3)
1397,0,41,12,0,POINT(120.9 22.7)
1398,0,41,13,0,POINT(120 23.1)
1399,0,41,14,0,POINT(119 23.4)
1400,0,41,15,0,POINT(117.9 23.8)
1401,0,41,16,0,POINT(116.9 24.2)
1402,0,41,17,0,POINT(115.9 24.6)
1403,0,41,18,0,POINT(114.9 25)
1404,0,41,19,0,POINT(114.1 25.4)
1405,0,41,20,0,POINT(113.5 25.8)
1406,0,41,21,0,POINT(112.9 26.1)
